"id","sh_to.0","sh_to.1","sh_to.2","sh_to.3","sh_to.4","sh_from.0","sh_from.1","sh_from.2","sh_from.3","sh_from.4","deg_in_norm","deg_out_norm"
18628,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0.1
18630,0,0,0,0,0,0,0,0,0,0,0,0
18632,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
18634,0,0,0,0,0,0,0,0,0,0,0,0
18635,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
18636,0,0,0,1,0,0.0714285714285714,0,0,0.928571428571429,0,0.0795454545454545,0.266666666666667
18637,0,0,0,0,1,0,0,0,0,0,0,0.133333333333333
18638,0,0,0,0,0,0,0,0,0,0,0,0
18639,0,0,0.5,0,0.5,0,0,0,0,1,0.0113636363636364,0.0666666666666667
18640,0,0,0,0,1,0,0,0,0,1,0.0227272727272727,0.0666666666666667
18643,0,0,0,0,0,0,0,0,0,0,0,0
18644,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
18649,0.75,0,0.25,0,0,1,0,0,0,0,0.0113636363636364,0.133333333333333
18650,0,0,0,1,0,0,0,0,0,0,0,0.1
18651,0,1,0,0,0,0,0,0,0,0,0,0.2
18652,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
18653,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.1
18654,0,0,0,1,0,0,0,0,0,0,0,0.1
18655,0,0,0,0,0,0,0,0,0,0,0,0
18656,0,1,0,0,0,0.5,0.5,0,0,0,0.0113636363636364,0.166666666666667
18657,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
18662,0,0,0,0,0,0,0,0,0,0,0,0
18664,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
18665,0,0,0,1,0,0,0,0,1,0,0.0340909090909091,0.0333333333333333
18666,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0666666666666667
18668,1,0,0,0,0,0.857142857142857,0.142857142857143,0,0,0,0.0397727272727273,0.0666666666666667
18669,0,0,0,0,0,0,1,0,0,0,0.00568181818181818,0
18670,0,0,0,0,1,0,0,0,0,1,0.0170454545454545,0.1
18672,0.2,0.8,0,0,0,0,0,0,0,0,0,0.166666666666667
18673,0,1,0,0,0,0.5,0.5,0,0,0,0.0113636363636364,0.0666666666666667
18674,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
18675,0,0,0,0,0,0,0,0,0,0,0,0
18677,0,0,1,0,0,0,0,1,0,0,0.00568181818181818,0.0333333333333333
18679,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
18680,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
18682,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
18683,0,0,0,0,0,0,0,0,0,0,0,0
18684,0,0,0,0,0,1,0,0,0,0,0.0852272727272727,0
18685,0,0,0,0,0,0,0,0,0,0,0,0
18687,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.0333333333333333
18689,0,0,0,0,0,0.142857142857143,0.714285714285714,0.142857142857143,0,0,0.0397727272727273,0
18690,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
18692,0,0,0,0,0,0.2,0,0,0.8,0,0.0284090909090909,0
18693,0,0,0,1,0,0,0,0,0,0,0,0.1
18695,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
18696,0,1,0,0,0,0.0769230769230769,0.923076923076923,0,0,0,0.0738636363636364,0.133333333333333
18699,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.166666666666667
18701,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
18703,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
18704,0,0,0,0,1,0,0,0.2,0,0.8,0.113636363636364,0.1
18705,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0333333333333333
18706,0.333333333333333,0,0.166666666666667,0,0.5,0,0,0,0,0,0,0.2
18708,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0666666666666667
18711,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
18712,0,0,0,0,0,0,0,0,0,0,0,0
18713,0,0,0,0,0,0,0,0,0,0,0,0
18715,0,0,0,0,1,0,0,0,0,0,0,0.2
18716,0,0,0,0,0,0,0.111111111111111,0,0.888888888888889,0,0.0511363636363636,0
18717,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
18719,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
18720,0.5,0.5,0,0,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
18722,0,0,0,0,0,0,0,0,0,0,0,0
18724,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
18725,0,0,0,0,0,0,0,0,0,0,0,0
18726,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.1
18727,0,1,0,0,0,0,0,0,1,0,0.0113636363636364,0.0666666666666667
18729,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.166666666666667
18730,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
18732,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0333333333333333
18734,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
18736,0,0,0,1,0,0,0,0,0,0,0,0.2
18737,0,0,0,0,0,0,1,0,0,0,0.0284090909090909,0
18738,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
18739,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
18740,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
18742,0.2,0.8,0,0,0,0.5,0.5,0,0,0,0.0113636363636364,0.166666666666667
18743,0,0,1,0,0,0,0,0,0,0,0,0.0666666666666667
18744,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
18745,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
18748,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
18750,0,1,0,0,0,0,0.5,0.5,0,0,0.0113636363636364,0.0333333333333333
18752,1,0,0,0,0,0.833333333333333,0,0.166666666666667,0,0,0.0340909090909091,0.0333333333333333
18753,0,1,0,0,0,0,0,0,0,0,0,0.3
18754,0,0,0,1,0,0,0,0,0,0,0,0.133333333333333
18755,0,0,0,0,0,0,0,0,0,0,0,0
18756,1,0,0,0,0,0,0,1,0,0,0.00568181818181818,0.133333333333333
18757,0,0,0,0,0,0,0,0,0,0,0,0
18758,0,0,0,1,0,0,0,0.142857142857143,0.857142857142857,0,0.0397727272727273,0.0333333333333333
18759,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
18760,0,0,0,0,0,0,0,0,0,0,0,0
18761,0.5,0,0,0,0.5,1,0,0,0,0,0.0113636363636364,0.133333333333333
18762,0,0,0,0,0,0,0,0,0,0,0,0
18763,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
18764,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0.1
18765,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
18767,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0333333333333333
18768,0.25,0.25,0,0,0.5,0,0,0,0,1,0.00568181818181818,0.133333333333333
18773,0,0,0,1,0,0.0909090909090909,0,0,0.909090909090909,0,0.0625,0.0666666666666667
18774,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0666666666666667
18775,0,0,0,0,0,1,0,0,0,0,0.00568181818181818,0
18776,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
18779,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
18781,1,0,0,0,0,0.916666666666667,0.0833333333333333,0,0,0,0.0681818181818182,0.166666666666667
18783,1,0,0,0,0,1,0,0,0,0,0.0227272727272727,0.166666666666667
18784,1,0,0,0,0,0.875,0,0.125,0,0,0.0454545454545455,0.166666666666667
18785,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0333333333333333
18787,0,0,0,0,0,0,0,0,0,0,0,0
18790,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.2
18791,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
18792,0.5,0,0.5,0,0,0,0,0,0,0,0,0.0666666666666667
18793,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
18794,0,0,0,0,0,0,0,0,0,1,0.00568181818181818,0
18796,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
18797,0,0,0,0,0,0.5,0,0.5,0,0,0.0113636363636364,0
18798,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
18799,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.1
18800,0,0,0,0,0,0,0,0,0,0,0,0
18802,0,1,0,0,0,0,0,0,0,0,0,0.1
18803,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
18804,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.133333333333333
18805,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
18806,0.5,0.5,0,0,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
18807,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
18808,0,0,0,0,0,1,0,0,0,0,0.0113636363636364,0
18809,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
18810,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
18813,0,0,0,1,0,0,0,1,0,0,0.00568181818181818,0.0333333333333333
18814,0,0.666666666666667,0,0,0.333333333333333,1,0,0,0,0,0.00568181818181818,0.1
18815,0,1,0,0,0,0.4,0.6,0,0,0,0.0284090909090909,0.2
18816,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
18817,0,0,0,0,0,0,0,0,0,0,0,0
18819,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.166666666666667
18820,0,1,0,0,0,0,0,0,0,0,0,0.1
18821,0.6,0.4,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0.0170454545454545,0.166666666666667
18822,0.166666666666667,0.833333333333333,0,0,0,0,1,0,0,0,0.0113636363636364,0.2
18824,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
18825,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0666666666666667
18826,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0666666666666667
18827,0,0,0,0,0,0,0,0,0,0,0,0
18829,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
18830,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0666666666666667
18832,0,0,1,0,0,0,0,0,0,0,0,0.0666666666666667
18834,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
18836,0.6,0,0.4,0,0,1,0,0,0,0,0.0227272727272727,0.166666666666667
18837,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
18838,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.1
18839,0,0,0,0,0,0,0,0,0,0,0,0
18840,0,0,0,1,0,0,0,0,1,0,0.0340909090909091,0.133333333333333
18841,1,0,0,0,0,1,0,0,0,0,0.0113636363636364,0.2
18842,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
18843,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
18845,0,0,1,0,0,1,0,0,0,0,0.00568181818181818,0.1
18846,0,0,0,0,0,0,0,0,0,0,0,0
18847,1,0,0,0,0,1,0,0,0,0,0.0170454545454545,0.0333333333333333
18848,0,0,0,0,0,0,0,0,0,0,0,0
18849,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
18850,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0333333333333333
18851,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
18852,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
18853,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
18856,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.133333333333333
18860,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
18861,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0333333333333333
18863,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0666666666666667
18864,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
18865,0,1,0,0,0,0,0,0,0,0,0,0.2
18868,0,0,0,0,0,0,0,0,1,0,0.00568181818181818,0
18869,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
18870,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
18874,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
18875,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0.1
18876,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
18877,0,0,0,1,0,0,0,0,0,0,0,0.166666666666667
18881,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
18886,0,0,0,0,0,0,0,0,0,0,0,0
18887,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
18888,0.8,0.2,0,0,0,1,0,0,0,0,0.00568181818181818,0.166666666666667
18891,0,0,0,0,1,0,0,0,0,1,0.0113636363636364,0.0333333333333333
18892,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
18894,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
18895,1,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.0170454545454545,0.0333333333333333
18896,0,1,0,0,0,0,0,0,0,0,0,0.1
18898,0,0,1,0,0,0,0,0.666666666666667,0,0.333333333333333,0.0170454545454545,0.0333333333333333
18901,0.5,0,0,0,0.5,1,0,0,0,0,0.00568181818181818,0.0666666666666667
18902,0,0,0,0,1,0,0,0,0,1,0.0113636363636364,0.0333333333333333
18903,0,0,0,0,0,0,0,0,0,0,0,0
18904,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
18905,0,0,0,0,0,0,0,0,0,0,0,0
18906,0,0,1,0,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
18907,0,0,0,0,0,0,0,0,0,0,0,0
18909,0,1,0,0,0,0,0,0,0,0,0,0.233333333333333
18910,1,0,0,0,0,0.266666666666667,0.733333333333333,0,0,0,0.0852272727272727,0.0333333333333333
18911,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0333333333333333
18913,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0333333333333333
18914,0,0.666666666666667,0,0.333333333333333,0,0,1,0,0,0,0.0170454545454545,0.1
18916,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
18919,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
18921,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0333333333333333
18922,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0,0.2
18924,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
18925,0,0,0,0,0,0,0,0,0,0,0,0
18927,0,0,0,0,0,0,0,0,0,0,0,0
18929,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.133333333333333
18930,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
18931,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
18932,1,0,0,0,0,1,0,0,0,0,0.0227272727272727,0.233333333333333
18935,0,0,0,0,0,0,0,0,0,0,0,0
18936,1,0,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
18937,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0666666666666667
18939,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0.1
18940,0.75,0.25,0,0,0,0,0,0,0,0,0,0.133333333333333
18941,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
18943,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.1
18944,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
18945,0,0,0,0,0,0,0,0,0,0,0,0
18946,0,0,0,0,0,0.0344827586206897,0.931034482758621,0,0.0344827586206897,0,0.164772727272727,0
18947,0,0,0,0,1,1,0,0,0,0,0.0113636363636364,0.0333333333333333
18948,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.166666666666667
18950,0,0,0,0,0,0.5,0,0,0,0.5,0.0113636363636364,0
18951,0,1,0,0,0,0.4,0.6,0,0,0,0.0284090909090909,0.2
18952,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
18953,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
18954,0,0,0,0,0,0,1,0,0,0,0.00568181818181818,0
18955,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
18956,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,1,0.00568181818181818,0.1
18957,0,0,0,0,0,0,0,0,0,0,0,0
18958,0,0,0,0,0,0,0,0,0,0,0,0
18959,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
18960,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
18962,0,0,0,0,0,0,0,0,0,0,0,0
18963,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
18965,0.5,0,0,0.5,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
18966,0,0,0,0,0,0,1,0,0,0,0.00568181818181818,0
18967,0.111111111111111,0.888888888888889,0,0,0,0,1,0,0,0,0.00568181818181818,0.3
18968,0,0,0,0,0,0,0,0,0,0,0,0
18969,0,1,0,0,0,0,0,0,0,0,0,0.166666666666667
18970,0,0,0,0,0,0,0,0,0,0,0,0
18971,0,1,0,0,0,0,0,0,0,0,0,0.2
18973,0,1,0,0,0,0.133333333333333,0.866666666666667,0,0,0,0.0852272727272727,0.1
18974,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
18975,0,0,0,1,0,0,0,0,0,0,0,0.1
18976,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
18977,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0333333333333333
18978,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
18979,0,0,0,0,0,0,0,0,0,0,0,0
18980,0.5,0.166666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0.2
18981,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
18982,0,0,0.285714285714286,0,0.714285714285714,0,0,0,0,0,0,0.233333333333333
18984,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
18985,0,0,0,0,0,0,1,0,0,0,0.0170454545454545,0
18988,0,0,0,0,0,0,0,0,0,0,0,0
18990,0.75,0.25,0,0,0,0,1,0,0,0,0.0113636363636364,0.133333333333333
18991,0,0,0,0,0,0,0,0,1,0,0.0397727272727273,0
18993,0,0,0,0,0,0,0,0,0,0,0,0
18994,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
18995,0,0,0,0,0,0,0,0,0,0,0,0
18996,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.1
18997,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
18998,0,0,0,0,0,0,0,0,0,0,0,0
18999,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
19000,0,0,0,0,1,0,0,0.0909090909090909,0.0909090909090909,0.818181818181818,0.0625,0.0666666666666667
19001,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
19002,1,0,0,0,0,0.833333333333333,0,0.166666666666667,0,0,0.0340909090909091,0.0333333333333333
19004,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
19005,0,0,0.5,0,0.5,1,0,0,0,0,0.0113636363636364,0.0666666666666667
19006,0.25,0.75,0,0,0,0.444444444444444,0.555555555555556,0,0,0,0.0511363636363636,0.133333333333333
19007,0.5,0,0,0,0.5,0,0,0,0,0,0,0.0666666666666667
19008,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.0333333333333333
19009,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
19011,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
19012,1,0,0,0,0,0,0,1,0,0,0.0170454545454545,0.0333333333333333
19014,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
19016,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
19017,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
19018,0.5,0,0,0,0.5,0,0,0,0,0,0,0.0666666666666667
19019,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
19020,0,0,0,0,0,0,0,0,0,0,0,0
19021,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
19024,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
19025,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.166666666666667
19026,1,0,0,0,0,0,0,0,0,0,0,0.1
19027,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
19028,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
19029,0.0555555555555556,0.888888888888889,0.0555555555555556,0,0,0,1,0,0,0,0.0170454545454545,0.6
19032,0,1,0,0,0,0,1,0,0,0,0.0625,0.233333333333333
19033,0,0,0,1,0,0,0,0.0555555555555556,0.944444444444444,0,0.102272727272727,0.3
19034,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
19035,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
19036,0.166666666666667,0,0.666666666666667,0,0.166666666666667,1,0,0,0,0,0.0113636363636364,0.2
19038,1,0,0,0,0,0.952380952380952,0,0.0476190476190476,0,0,0.119318181818182,0.0333333333333333
19039,0,0,0,1,0,0,0,0,0,0,0,0.1
19044,0,0,0,0,0,0,1,0,0,0,0.0113636363636364,0
19045,0,0,0,0,0,0,1,0,0,0,0.0227272727272727,0
19046,0,1,0,0,0,0,1,0,0,0,0.0681818181818182,0.166666666666667
19049,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
19050,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
19052,0.142857142857143,0.142857142857143,0,0,0.714285714285714,0.413793103448276,0,0.172413793103448,0,0.413793103448276,0.164772727272727,0.233333333333333
19053,0,0,0,0,0,0,0,0,0,0,0,0
19055,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.1
19056,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
19057,0,0,0,0,0,0,0,0,0,0,0,0
19058,0,0,0,0,0,0,0,0,1,0,0.00568181818181818,0
19059,0.333333333333333,0.666666666666667,0,0,0,0.689655172413793,0.137931034482759,0.172413793103448,0,0,0.164772727272727,0.1
19060,0,0,0,0,0,0,0,1,0,0,0.00568181818181818,0
19061,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
19062,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
19063,0,0,0,0,0,0,0,0,0,0,0,0
19065,0,1,0,0,0,0,1,0,0,0,0.0511363636363636,0.0666666666666667
19066,0,0.333333333333333,0,0.666666666666667,0,0,0,0,1,0,0.00568181818181818,0.1
19068,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.0333333333333333
19069,0,0,0,0,0,0,0,0,0,0,0,0
19071,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
19072,1,0,0,0,0,1,0,0,0,0,0.0170454545454545,0.0333333333333333
19073,0.333333333333333,0,0,0,0.666666666666667,0.0833333333333333,0,0,0,0.916666666666667,0.0681818181818182,0.1
19074,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.233333333333333
19076,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
19077,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
19079,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667
19080,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
19084,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.0333333333333333
19086,0,0,0,0,0,0,0,0,0,0,0,0
19087,1,0,0,0,0,1,0,0,0,0,0.0170454545454545,0.133333333333333
19088,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
19089,0,0,0,0,0,0,0,0,0,0,0,0
19090,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.1
19092,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
19093,0.888888888888889,0,0,0,0.111111111111111,1,0,0,0,0,0.00568181818181818,0.3
19095,0,0,0,0,0,0,0,0,0,0,0,0
19096,0,0,0,0,0,0,0,0,0,0,0,0
19097,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.1
19098,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
19099,0,0,0,0,0,0,0,0,0,0,0,0
19103,0.666666666666667,0,0.333333333333333,0,0,1,0,0,0,0,0.0170454545454545,0.2
19104,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
19107,0,0,1,0,0,0,0,0,0,0,0,0.0666666666666667
19108,0,0,0,0,0,0,0,0,0,0,0,0
19109,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0333333333333333
19111,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.1
19113,0,0,0,1,0,0,0,0,1,0,0.0170454545454545,0.0333333333333333
19114,0,1,0,0,0,0.155172413793103,0.844827586206897,0,0,0,0.329545454545455,0.0333333333333333
19115,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
19117,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.166666666666667
19120,1,0,0,0,0,0.833333333333333,0.166666666666667,0,0,0,0.0340909090909091,0.0666666666666667
19122,0,0,0.5,0,0.5,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.0170454545454545,0.0666666666666667
19125,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
19128,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
19129,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
19130,0,1,0,0,0,0,0,0,0,0,0,0.133333333333333
19131,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
19132,1,0,0,0,0,0.6,0,0.4,0,0,0.0284090909090909,0.0333333333333333
19133,0,0,0,0,0,0,0,0,0,0,0,0
19134,0,0,0,0,0,0,0,0,0,0,0,0
19135,0,0,0,0,1,0,0,0,0,0,0,0.166666666666667
19138,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
19139,0,1,0,0,0,0.473684210526316,0.473684210526316,0.0526315789473684,0,0,0.107954545454545,0.0333333333333333
19140,0,0,0,0,0,0,0,0,0,0,0,0
19144,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
19145,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
19146,0,0,0,1,0,0,0,0,0,0,0,0.1
19147,0,0,0,0,1,0,0,0,0,0,0,0.1
19150,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
19151,0,0,0,1,0,0,0,0,0,0,0,0.133333333333333
19152,0,0.166666666666667,0,0.833333333333333,0,0,0,0,1,0,0.00568181818181818,0.2
19153,0.25,0.75,0,0,0,0.571428571428571,0.285714285714286,0.142857142857143,0,0,0.0795454545454545,0.133333333333333
19155,0,0,0,0,0,0,0,0,0,0,0,0
19159,0,1,0,0,0,0,0,0,0,0,0,0.1
19160,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
19161,1,0,0,0,0,1,0,0,0,0,0.0454545454545455,0.233333333333333
19163,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
19165,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.166666666666667
19166,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
19167,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
19168,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.1
19169,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
